station,date,prcp,tobs
USC00516128,1/13/2014,0,67
USC00516128,1/14/2014,0.8,73
USC00516128,1/15/2014,0.01,69
USC00516128,1/16/2014,0.01,68
USC00516128,1/17/2014,0,73
USC00516128,1/18/2014,0.01,69
USC00516128,1/19/2014,0,66
USC00516128,1/20/2014,0,66
USC00516128,1/21/2014,0.02,65
USC00516128,1/22/2014,0.75,68
USC00516128,1/23/2014,0,68
USC00516128,1/24/2014,0,68
USC00516128,1/25/2014,0,70
USC00516128,1/26/2014,0.32,70
USC00516128,1/27/2014,0.22,64
USC00516128,1/28/2014,0.28,65
USC00516128,1/29/2014,2,66
USC00516128,1/30/2014,1.32,65
USC00516128,1/31/2014,0.02,67
USC00516128,2/1/2014,0.51,68
USC00516128,2/2/2014,0.61,67
USC00516128,2/3/2014,0,68
USC00516128,2/4/2014,0.38,66
USC00516128,2/5/2014,0.31,69
USC00516128,2/6/2014,0.07,72
USC00516128,2/7/2014,0.02,72
USC00516128,2/8/2014,0.13,70
USC00516128,2/9/2014,0.22,69
USC00516128,2/10/2014,0.01,68
USC00516128,2/11/2014,0,77
USC00516128,2/12/2014,0,71
USC00516128,2/13/2014,0,71
USC00516128,2/14/2014,0.12,69
USC00516128,2/15/2014,2.97,69
USC00516128,2/16/2014,0.76,69
USC00516128,2/17/2014,0.36,68
USC00516128,2/18/2014,0.26,68
USC00516128,2/19/2014,0.02,77
USC00516128,2/21/2014,,69
USC00516128,2/22/2014,0.02,83
USC00516128,2/23/2014,0.08,66
USC00516128,2/24/2014,0.05,68
USC00516128,2/25/2014,0.01,67
USC00516128,2/26/2014,0,62
USC00516128,2/27/2014,0.05,67
USC00516128,2/28/2014,0.15,68
USC00516128,3/1/2014,0.42,69
USC00516128,3/2/2014,0.79,66
USC00516128,3/3/2014,0.14,60
USC00516128,3/4/2014,0,70
USC00516128,3/5/2014,0,68
USC00516128,3/6/2014,0,65
USC00516128,3/7/2014,0.4,69
USC00516128,3/8/2014,0.78,65
USC00516128,3/9/2014,3.4,68
USC00516128,3/10/2014,2.14,68
USC00516128,3/11/2014,0.02,69
USC00516128,3/12/2014,0.01,70
USC00516128,3/13/2014,0.02,70
USC00516128,3/15/2014,,70
USC00516128,3/16/2014,0.49,66
USC00516128,3/23/2014,,70
USC00516128,3/25/2014,,70
USC00516128,3/26/2014,1.47,77
USC00516128,3/27/2014,0.39,69
USC00516128,3/28/2014,0.36,71
USC00516128,3/29/2014,1.48,70
USC00516128,3/31/2014,,78
USC00516128,4/1/2014,0.79,69
USC00516128,4/2/2014,0.77,71
USC00516128,4/3/2014,0.44,71
USC00516128,4/4/2014,0.02,70
USC00516128,4/5/2014,0,74
USC00516128,4/6/2014,0,71
USC00516128,4/7/2014,1.26,66
USC00516128,4/8/2014,0.38,66
USC00516128,4/9/2014,0,67
USC00516128,4/10/2014,0.08,64
USC00516128,4/11/2014,0.02,69
USC00516128,4/12/2014,1.18,65
USC00516128,4/13/2014,0.53,67
USC00516128,4/14/2014,0.72,68
USC00516128,4/15/2014,0.05,69
USC00516128,4/16/2014,0.88,70
USC00516128,4/17/2014,0.08,72
USC00516128,4/18/2014,0.78,70
USC00516128,4/19/2014,0.44,72
USC00516128,4/20/2014,0.21,69
USC00516128,4/21/2014,1.9,68
USC00516128,4/22/2014,1.56,71
USC00516128,4/23/2014,0.07,69
USC00516128,4/24/2014,0.23,71
USC00516128,4/25/2014,0.81,70
USC00516128,4/26/2014,0.1,68
USC00516128,4/27/2014,2.44,67
USC00516128,4/28/2014,1.06,66
USC00516128,4/29/2014,0.09,69
USC00516128,4/30/2014,0.22,67
USC00516128,5/1/2014,0.52,67
USC00516128,5/2/2014,0.15,69
USC00516128,5/3/2014,1.14,71
USC00516128,5/4/2014,0,70
USC00516128,5/5/2014,0.03,67
USC00516128,5/6/2014,0.24,70
USC00516128,5/7/2014,0.31,69
USC00516128,5/8/2014,0.03,68
USC00516128,5/9/2014,0.23,70
USC00516128,5/11/2014,,70
USC00516128,5/12/2014,2.79,69
USC00516128,5/13/2014,0.17,69
USC00516128,5/14/2014,0,69
USC00516128,5/15/2014,0.05,75
USC00516128,5/16/2014,0.18,71
USC00516128,5/17/2014,0.04,69
USC00516128,5/18/2014,0,74
USC00516128,5/19/2014,0.15,68
USC00516128,5/20/2014,0.24,70
USC00516128,5/21/2014,0.04,73
USC00516128,5/22/2014,0,77
USC00516128,5/23/2014,0,76
USC00516128,5/24/2014,0.05,73
USC00516128,5/25/2014,0.51,77
USC00516128,5/26/2014,2.2,70
USC00516128,5/27/2014,0.11,71
USC00516128,5/28/2014,0.41,71
USC00516128,5/29/2014,0.19,70
USC00516128,5/30/2014,0.41,73
USC00516128,6/1/2014,0.26,72
USC00516128,6/2/2014,0.68,75
USC00516128,6/3/2014,0.19,73
USC00516128,6/4/2014,0.09,73
USC00516128,6/5/2014,0.03,72
USC00516128,6/6/2014,0.88,71
USC00516128,6/7/2014,0.15,77
USC00516128,6/8/2014,0.29,73
USC00516128,6/9/2014,1,70
USC00516128,6/10/2014,0.11,70
USC00516128,6/11/2014,0.57,76
USC00516128,6/12/2014,0.02,72
USC00516128,6/13/2014,0.01,73
USC00516128,6/14/2014,0,77
USC00516128,6/15/2014,0.03,73
USC00516128,6/16/2014,0.38,70
USC00516128,6/17/2014,1.45,68
USC00516128,6/18/2014,0.32,69
USC00516128,6/19/2014,0.2,70
USC00516128,6/20/2014,0.75,70
USC00516128,6/21/2014,0.09,73
USC00516128,6/22/2014,0.03,70
USC00516128,6/23/2014,0.74,69
USC00516128,6/24/2014,0.07,71
USC00516128,6/25/2014,0.97,70
USC00516128,6/26/2014,0.42,70
USC00516128,6/27/2014,0.9,72
USC00516128,6/28/2014,1.29,71
USC00516128,6/29/2014,1.29,70
USC00516128,7/1/2014,,72
USC00516128,7/2/2014,0.42,71
USC00516128,7/3/2014,1.1,71
USC00516128,7/4/2014,0.07,77
USC00516128,7/5/2014,0.12,71
USC00516128,7/6/2014,1.34,71
USC00516128,7/7/2014,0.57,69
USC00516128,7/8/2014,0.42,73
USC00516128,7/9/2014,0.55,70
USC00516128,7/10/2014,0.33,74
USC00516128,7/11/2014,0.16,75
USC00516128,7/12/2014,0.16,73
USC00516128,7/13/2014,1.23,72
USC00516128,7/14/2014,1.01,73
USC00516128,7/15/2014,1.18,75
USC00516128,7/17/2014,,70
USC00516128,7/18/2014,1.04,73
USC00516128,7/19/2014,0.01,74
USC00516128,7/20/2014,4.3,72
USC00516128,7/21/2014,0.72,73
USC00516128,7/22/2014,0.14,75
USC00516128,7/23/2014,0.93,75
USC00516128,7/24/2014,0.13,73
USC00516128,7/25/2014,0.05,72
USC00516128,7/26/2014,0.26,74
USC00516128,7/27/2014,1.43,75
USC00516128,7/28/2014,0,74
USC00516128,7/29/2014,0,75
USC00516128,7/30/2014,0,73
USC00516128,7/31/2014,0.02,74
USC00516128,8/1/2014,0.06,73
USC00516128,8/2/2014,0.95,73
USC00516128,8/3/2014,0.03,74
USC00516128,8/5/2014,,75
USC00516128,8/6/2014,0.26,71
USC00516128,8/7/2014,0.02,74
USC00516128,8/8/2014,1.1,73
USC00516128,8/9/2014,1.2,73
USC00516128,8/10/2014,0.41,74
USC00516128,8/12/2014,,79
USC00516128,8/13/2014,0.11,74
USC00516128,8/14/2014,0.07,76
USC00516128,8/15/2014,0.11,71
USC00516128,8/16/2014,0.16,71
USC00516128,8/17/2014,0.29,71
USC00516128,8/19/2014,,72
USC00516128,8/20/2014,0.16,75
USC00516128,8/21/2014,0.52,73
USC00516128,8/22/2014,0.88,73
USC00516128,8/23/2014,0.09,75
USC00516128,8/24/2014,0.37,72
USC00516128,8/25/2014,0.71,70
USC00516128,8/26/2014,1.14,72
USC00516128,8/27/2014,0.37,72
USC00516128,8/31/2014,,81
USC00516128,9/1/2014,0.01,73
USC00516128,9/2/2014,0.06,75
USC00516128,9/3/2014,0.03,75
USC00516128,9/4/2014,0.24,74
USC00516128,9/5/2014,0.44,75
USC00516128,9/6/2014,0.93,74
USC00516128,9/7/2014,0.14,72
USC00516128,9/9/2014,,75
USC00516128,9/14/2014,0,74
USC00516128,9/15/2014,0.19,72
USC00516128,9/16/2014,0.01,78
USC00516128,9/19/2014,0,80
USC00516128,9/20/2014,0.02,78
USC00516128,9/21/2014,0.01,77
USC00516128,9/22/2014,0.08,77
USC00516128,9/23/2014,0.05,77
USC00516128,9/24/2014,0,76
USC00516128,9/25/2014,0.85,77
USC00516128,9/26/2014,1.8,75
USC00516128,9/27/2014,1.3,74
USC00516128,9/28/2014,0.3,72
USC00516128,9/29/2014,0.55,74
USC00516128,9/30/2014,0.12,75
USC00516128,10/1/2014,1.19,74
USC00516128,10/2/2014,0.07,75
USC00516128,10/3/2014,0.03,75
USC00516128,10/4/2014,0.69,74
USC00516128,10/5/2014,0.27,81
USC00516128,10/6/2014,0.58,73
USC00516128,10/7/2014,0.06,80
USC00516128,10/9/2014,,74
USC00516128,10/10/2014,0.1,76
USC00516128,10/11/2014,0.16,76
USC00516128,10/12/2014,0.04,74
USC00516128,10/13/2014,0.03,73
USC00516128,10/14/2014,0.29,72
USC00516128,10/15/2014,0.3,73
USC00516128,10/16/2014,0.06,75
USC00516128,10/17/2014,0.26,75
USC00516128,10/18/2014,1.88,78
USC00516128,10/19/2014,2.98,73
USC00516128,10/20/2014,2.31,75
USC00516128,10/21/2014,0,76
USC00516128,10/22/2014,0.61,76
USC00516128,10/23/2014,2.31,75
USC00516128,10/24/2014,0.68,72
USC00516128,10/25/2014,0.51,74
USC00516128,10/26/2014,0.31,74
USC00516128,10/27/2014,0.02,74
USC00516128,10/28/2014,0.48,74
USC00516128,10/29/2014,0.76,75
USC00516128,10/30/2014,0.69,73
USC00516128,10/31/2014,0.3,73
USC00516128,11/1/2014,0.59,76
USC00516128,11/2/2014,0.79,71
USC00516128,11/3/2014,1.25,71
USC00516128,11/4/2014,0.13,74
USC00516128,11/5/2014,0.73,71
USC00516128,11/6/2014,0.6,75
USC00516128,11/7/2014,0.17,76
USC00516128,11/8/2014,0.58,69
USC00516128,11/9/2014,0.01,70
USC00516128,11/10/2014,0,69
USC00516128,11/12/2014,,71
USC00516128,11/13/2014,0,69
USC00516128,11/14/2014,0,72
USC00516128,11/15/2014,1.11,71
USC00516128,11/16/2014,0.21,74
USC00516128,11/17/2014,0,72
USC00516128,11/19/2014,,72
USC00516128,11/20/2014,0.61,71
USC00516128,11/21/2014,0.03,74
USC00516128,11/22/2014,0.44,74
USC00516128,11/23/2014,0,70
USC00516128,11/25/2014,,69
USC00516128,11/26/2014,0.01,71
USC00516128,11/27/2014,0,72
USC00516128,11/28/2014,0.02,70
USC00516128,11/29/2014,1.21,68
USC00516128,11/30/2014,0.94,66
USC00516128,12/1/2014,0,68
USC00516128,12/2/2014,0.07,70
USC00516128,12/3/2014,1.82,67
USC00516128,12/4/2014,1.41,70
USC00516128,12/5/2014,0,73
USC00516128,12/6/2014,0.11,70
USC00516128,12/7/2014,0,66
USC00516128,12/9/2014,,70
USC00516128,12/10/2014,0,72
USC00516128,12/11/2014,1.09,71
USC00516128,12/12/2014,0.83,68
USC00516128,12/13/2014,0,71
USC00516128,12/14/2014,1.75,67
USC00516128,12/15/2014,0.55,65
USC00516128,12/16/2014,0.58,66
USC00516128,12/17/2014,0.8,70
USC00516128,12/18/2014,0.21,69
USC00516128,12/19/2014,0.51,70
USC00516128,12/21/2014,,72
USC00516128,12/22/2014,0.59,67
USC00516128,12/23/2014,4.03,68
USC00516128,12/24/2014,0.4,64
USC00516128,12/25/2014,0.03,66
USC00516128,12/26/2014,0,65
USC00516128,12/27/2014,0,62
USC00516128,12/28/2014,0,68
USC00516128,12/29/2014,0,67
USC00516128,1/1/2015,,69
USC00516128,1/2/2015,0.02,64
USC00516128,1/3/2015,0.85,63
USC00516128,1/4/2015,0.02,58
USC00516128,1/5/2015,0,58
USC00516128,1/6/2015,0.06,66
USC00516128,1/7/2015,0,66
USC00516128,1/8/2015,0,59
USC00516128,1/9/2015,0,63
USC00516128,1/11/2015,,61
USC00516128,1/12/2015,0.03,62
USC00516128,1/13/2015,0.01,70
USC00516128,1/14/2015,0,66
USC00516128,1/15/2015,0,68
USC00516128,1/16/2015,0.01,68
USC00516128,1/17/2015,0,66
USC00516128,1/18/2015,0,67
USC00516128,1/19/2015,0,66
USC00516128,1/20/2015,0.01,67
USC00516128,1/21/2015,0,64
USC00516128,1/22/2015,0,65
USC00516128,1/23/2015,0,72
USC00516128,1/24/2015,0.22,66
USC00516128,1/25/2015,0.33,64
USC00516128,1/26/2015,0.29,67
USC00516128,1/31/2015,,63
USC00516128,2/2/2015,,68
USC00516128,2/3/2015,0.03,72
USC00516128,2/4/2015,0.1,72
USC00516128,2/5/2015,0.03,63
USC00516128,2/6/2015,0,59
USC00516128,2/7/2015,0,60
USC00516128,2/8/2015,0,60
USC00516128,2/10/2015,,67
USC00516128,2/11/2015,0,62
USC00516128,2/12/2015,0,63
USC00516128,2/13/2015,0,67
USC00516128,2/17/2015,,63
USC00516128,2/18/2015,0.01,64
USC00516128,2/19/2015,0,68
USC00516128,2/20/2015,0.03,69
USC00516128,2/21/2015,0.26,68
USC00516128,2/22/2015,0,69
USC00516128,2/23/2015,0.03,71
USC00516128,2/24/2015,0.03,71
USC00516128,2/25/2015,0.1,69
USC00516128,2/26/2015,0.25,68
USC00516128,2/27/2015,0.01,67
USC00516128,2/28/2015,0.03,70
USC00516128,3/1/2015,0.12,68
USC00516128,3/2/2015,0.32,76
USC00516128,3/3/2015,0.03,70
USC00516128,3/4/2015,0.08,69
USC00516128,3/5/2015,2.07,65
USC00516128,3/6/2015,0.92,65
USC00516128,3/7/2015,0.02,66
USC00516128,3/8/2015,0,64
USC00516128,3/9/2015,0.01,61
USC00516128,3/10/2015,0,63
USC00516128,3/11/2015,0,62
USC00516128,3/12/2015,0,66
USC00516128,3/13/2015,0.01,64
USC00516128,3/14/2015,0,65
USC00516128,3/15/2015,0,63
USC00516128,3/16/2015,0.01,60
USC00516128,3/17/2015,0,64
USC00516128,3/18/2015,0,64
USC00516128,3/19/2015,0,69
USC00516128,3/20/2015,0.3,67
USC00516128,3/22/2015,,71
USC00516128,3/23/2015,0.1,74
USC00516128,3/24/2015,0,69
USC00516128,3/25/2015,0,70
USC00516128,3/26/2015,0.56,66
USC00516128,3/27/2015,0.07,69
USC00516128,3/28/2015,0,70
USC00516128,3/29/2015,2.02,68
USC00516128,3/30/2015,0.72,67
USC00516128,3/31/2015,1.5,68
USC00516128,4/1/2015,0.48,69
USC00516128,4/2/2015,0.47,68
USC00516128,4/4/2015,,70
USC00516128,4/5/2015,0.32,70
USC00516128,4/7/2015,,67
USC00516128,4/8/2015,0.23,70
USC00516128,4/9/2015,0.08,69
USC00516128,4/10/2015,0,72
USC00516128,4/11/2015,0.09,69
USC00516128,4/12/2015,0.73,69
USC00516128,4/13/2015,0.28,69
USC00516128,4/14/2015,0.74,69
USC00516128,4/15/2015,0.62,68
USC00516128,4/16/2015,0.17,70
USC00516128,4/17/2015,1.2,70
USC00516128,4/18/2015,0.05,72
USC00516128,4/19/2015,0.09,68
USC00516128,4/21/2015,,68
USC00516128,4/22/2015,1.68,73
USC00516128,4/23/2015,0.06,71
USC00516128,4/24/2015,0.37,72
USC00516128,4/25/2015,0.04,73
USC00516128,4/26/2015,0.05,70
USC00516128,4/27/2015,0.63,68
USC00516128,4/28/2015,3.26,69
USC00516128,4/29/2015,0.45,71
USC00516128,4/30/2015,0.14,69
USC00516128,5/1/2015,1.79,69
USC00516128,5/2/2015,0,71
USC00516128,5/3/2015,0,70
USC00516128,5/4/2015,0.21,77
USC00516128,5/5/2015,1.27,68
USC00516128,5/6/2015,0.02,70
USC00516128,5/7/2015,0.04,69
USC00516128,5/8/2015,1.88,67
USC00516128,5/9/2015,0.67,69
USC00516128,5/10/2015,0.92,68
USC00516128,5/11/2015,0.27,71
USC00516128,5/12/2015,0.08,70
USC00516128,5/13/2015,0.02,70
USC00516128,5/14/2015,0.84,72
USC00516128,5/15/2015,0.58,72
USC00516128,5/16/2015,0.12,72
USC00516128,5/17/2015,0,70
USC00516128,5/18/2015,0.22,70
USC00516128,5/19/2015,0,71
USC00516128,5/20/2015,0.41,69
USC00516128,5/21/2015,0.3,76
USC00516128,5/22/2015,0,73
USC00516128,5/23/2015,0.19,69
USC00516128,5/24/2015,0,69
USC00516128,5/25/2015,0,68
USC00516128,5/26/2015,0.04,68
USC00516128,5/27/2015,0.03,73
USC00516128,5/28/2015,0.03,71
USC00516128,5/29/2015,0,74
USC00516128,5/30/2015,0.01,72
USC00516128,5/31/2015,1.12,69
USC00516128,6/1/2015,2.47,69
USC00516128,6/2/2015,0.27,72
USC00516128,6/3/2015,0.01,72
USC00516128,6/4/2015,1.12,71
USC00516128,6/5/2015,0.16,76
USC00516128,6/6/2015,0,71
USC00516128,6/7/2015,0.01,72
USC00516128,6/8/2015,0.34,70
USC00516128,6/9/2015,0.26,72
USC00516128,6/10/2015,0.04,72
USC00516128,6/12/2015,,71
USC00516128,6/13/2015,0,72
USC00516128,6/14/2015,0.47,69
USC00516128,6/15/2015,0.67,70
USC00516128,6/16/2015,0.94,73
USC00516128,6/17/2015,0.48,70
USC00516128,6/18/2015,0.54,72
USC00516128,6/19/2015,0.69,72
USC00516128,6/20/2015,0.13,71
USC00516128,6/21/2015,0.1,73
USC00516128,6/22/2015,0.19,72
USC00516128,6/23/2015,0.31,73
USC00516128,6/24/2015,0.78,72
USC00516128,6/25/2015,1.36,71
USC00516128,6/26/2015,0.4,70
USC00516128,6/27/2015,0.17,75
USC00516128,6/28/2015,0.16,72
USC00516128,6/29/2015,1.62,70
USC00516128,6/30/2015,0,72
USC00516128,7/1/2015,0,75
USC00516128,7/2/2015,0,79
USC00516128,7/3/2015,0,76
USC00516128,7/4/2015,0,75
USC00516128,7/5/2015,0,74
USC00516128,7/6/2015,0.04,74
USC00516128,7/7/2015,0.13,74
USC00516128,7/8/2015,1.26,73
USC00516128,7/9/2015,0.13,75
USC00516128,7/10/2015,2.23,73
USC00516128,7/11/2015,1.57,76
USC00516128,7/12/2015,0.49,78
USC00516128,7/13/2015,2.59,74
USC00516128,7/14/2015,0.4,72
USC00516128,7/15/2015,0.68,74
USC00516128,7/16/2015,0.25,75
USC00516128,7/17/2015,0.47,76
USC00516128,7/18/2015,0.44,75
USC00516128,7/19/2015,0.74,72
USC00516128,7/21/2015,,74
USC00516128,7/22/2015,2.44,72
USC00516128,7/23/2015,0.07,75
USC00516128,7/24/2015,0.25,75
USC00516128,7/25/2015,0.1,72
USC00516128,7/26/2015,0,73
USC00516128,7/27/2015,0.09,74
USC00516128,7/28/2015,0.42,76
USC00516128,7/29/2015,0.12,77
USC00516128,7/30/2015,0.06,75
USC00516128,7/31/2015,0.11,75
USC00516128,8/1/2015,0.54,73
USC00516128,8/2/2015,0,76
USC00516128,8/3/2015,0.03,76
USC00516128,8/4/2015,0,76
USC00516128,8/5/2015,0.59,74
USC00516128,8/6/2015,0.5,76
USC00516128,8/7/2015,0.09,75
USC00516128,8/8/2015,0.01,77
USC00516128,8/9/2015,0.54,73
USC00516128,8/10/2015,0.41,75
USC00516128,8/11/2015,0.23,73
USC00516128,8/12/2015,0.39,77
USC00516128,8/13/2015,0.44,75
USC00516128,8/14/2015,0.92,74
USC00516128,8/15/2015,1.28,73
USC00516128,8/16/2015,0.29,75
USC00516128,8/17/2015,0.08,75
USC00516128,8/18/2015,1.59,76
USC00516128,8/19/2015,0.08,76
USC00516128,8/20/2015,0.11,77
USC00516128,8/21/2015,0.17,75
USC00516128,8/22/2015,0.11,79
USC00516128,8/23/2015,0.43,75
USC00516128,8/24/2015,4.81,72
USC00516128,8/25/2015,0.1,77
USC00516128,8/26/2015,0.79,76
USC00516128,8/27/2015,2.67,77
USC00516128,8/28/2015,0.19,76
USC00516128,8/29/2015,0,75
USC00516128,8/30/2015,0.04,77
USC00516128,8/31/2015,0.26,78
USC00516128,9/1/2015,0.07,77
USC00516128,9/2/2015,0,77
USC00516128,9/3/2015,0.16,74
USC00516128,9/4/2015,1.04,75
USC00516128,9/5/2015,0.06,79
USC00516128,9/6/2015,0.02,74
USC00516128,9/7/2015,0.32,76
USC00516128,9/8/2015,0.29,79
USC00516128,9/9/2015,0,78
USC00516128,9/10/2015,0,76
USC00516128,9/11/2015,0.52,75
USC00516128,9/12/2015,2.44,76
USC00516128,9/13/2015,0.79,76
USC00516128,9/14/2015,2.57,75
USC00516128,9/15/2015,6.83,73
USC00516128,9/16/2015,2.5,76
USC00516128,9/17/2015,0.28,75
USC00516128,9/18/2015,0.37,75
USC00516128,9/19/2015,0.21,76
USC00516128,9/20/2015,0.26,74
USC00516128,9/21/2015,1.43,75
USC00516128,9/22/2015,1.29,76
USC00516128,9/23/2015,0.58,73
USC00516128,9/24/2015,1.3,72
USC00516128,9/25/2015,0.54,73
USC00516128,9/26/2015,1.02,76
USC00516128,9/27/2015,1.72,73
USC00516128,9/28/2015,4.18,72
USC00516128,9/29/2015,0.65,73
USC00516128,9/30/2015,1.4,72
USC00516128,10/1/2015,0.41,71
USC00516128,10/2/2015,0.17,72
USC00516128,10/3/2015,0.02,73
USC00516128,10/4/2015,0.23,74
USC00516128,10/5/2015,0.51,74
USC00516128,10/6/2015,0.41,73
USC00516128,10/7/2015,0.15,73
USC00516128,10/8/2015,0.03,74
USC00516128,10/9/2015,0,76
USC00516128,10/10/2015,0,75
USC00516128,10/12/2015,,74
USC00516128,10/13/2015,0.31,73
USC00516128,10/14/2015,0.59,73
USC00516128,10/15/2015,1.77,71
USC00516128,10/16/2015,0.33,73
USC00516128,10/17/2015,1.8,76
USC00516128,10/20/2015,,74
USC00516128,10/21/2015,0.32,73
USC00516128,10/22/2015,0.28,74
USC00516128,10/23/2015,0.32,74
USC00516128,10/24/2015,0.04,79
USC00516128,10/25/2015,0,74
USC00516128,10/26/2015,0.01,71
USC00516128,10/27/2015,2,71
USC00516128,10/28/2015,0.22,74
USC00516128,10/29/2015,0.02,78
USC00516128,10/30/2015,0,76
USC00516128,10/31/2015,2.45,75
USC00516128,11/1/2015,1.2,77
USC00516128,11/3/2015,,78
USC00516128,11/4/2015,0.18,73
USC00516128,11/5/2015,1.09,72
USC00516128,11/6/2015,0.76,75
USC00516128,11/7/2015,1.08,72
USC00516128,11/8/2015,0.32,74
USC00516128,11/9/2015,1.42,73
USC00516128,11/10/2015,0.43,72
USC00516128,11/11/2015,0.37,72
USC00516128,11/12/2015,0.43,75
USC00516128,11/13/2015,0.68,72
USC00516128,11/14/2015,1.73,73
USC00516128,11/15/2015,0.05,72
USC00516128,11/17/2015,,73
USC00516128,11/18/2015,0.6,72
USC00516128,11/19/2015,0.34,73
USC00516128,11/20/2015,3.38,70
USC00516128,11/21/2015,1.66,73
USC00516128,11/22/2015,1.16,73
USC00516128,11/23/2015,1.97,72
USC00516128,11/24/2015,1.46,72
USC00516128,11/25/2015,0.11,72
USC00516128,11/26/2015,3.68,72
USC00516128,11/27/2015,3.26,73
USC00516128,11/28/2015,0.16,73
USC00516128,11/29/2015,0.19,72
USC00516128,11/30/2015,0.04,71
USC00516128,12/1/2015,0.03,73
USC00516128,12/2/2015,0.08,70
USC00516128,12/3/2015,0.57,71
USC00516128,12/4/2015,0.01,71
USC00516128,12/5/2015,0.05,70
USC00516128,12/6/2015,0.05,71
USC00516128,12/7/2015,0.04,69
USC00516128,12/8/2015,0.12,70
USC00516128,12/9/2015,0.36,73
USC00516128,12/10/2015,0.9,70
USC00516128,12/11/2015,0.13,72
USC00516128,12/12/2015,0.21,71
USC00516128,12/13/2015,0,69
USC00516128,12/15/2015,,74
USC00516128,12/16/2015,0.07,73
USC00516128,12/17/2015,0.43,69
USC00516128,12/18/2015,0.59,71
USC00516128,12/19/2015,1.19,68
USC00516128,12/20/2015,0.43,72
USC00516128,12/22/2015,,71
USC00516128,12/23/2015,1.56,70
USC00516128,12/24/2015,0.01,72
USC00516128,12/25/2015,1.19,71
USC00516128,12/26/2015,0.81,69
USC00516128,12/27/2015,2.21,71
USC00516128,12/29/2015,,67
USC00516128,12/30/2015,0.03,71
USC00516128,12/31/2015,0.1,69
USC00516128,1/1/2016,0,73
USC00516128,1/2/2016,0.13,69
USC00516128,1/3/2016,0,65
USC00516128,1/4/2016,0,62
USC00516128,1/5/2016,0,69
USC00516128,1/6/2016,1.49,68
USC00516128,1/7/2016,1.32,64
USC00516128,1/8/2016,0,69
USC00516128,1/9/2016,0,70
USC00516128,1/10/2016,0,64
USC00516128,1/11/2016,0,65
USC00516128,1/12/2016,0,65
USC00516128,1/13/2016,0,63
USC00516128,1/14/2016,0,66
USC00516128,1/15/2016,0,74
USC00516128,1/17/2016,,64
USC00516128,1/18/2016,0,62
USC00516128,1/19/2016,0,63
USC00516128,1/20/2016,0.01,67
USC00516128,1/21/2016,0.1,69
USC00516128,1/22/2016,0,71
USC00516128,1/23/2016,0,70
USC00516128,1/24/2016,0,67
USC00516128,1/25/2016,0.07,68
USC00516128,1/26/2016,0.38,68
USC00516128,1/27/2016,0,69
USC00516128,1/28/2016,0,67
USC00516128,1/30/2016,,67
USC00516128,1/31/2016,0.08,68
USC00516128,2/1/2016,0.15,65
USC00516128,2/2/2016,0.33,69
USC00516128,2/3/2016,0.26,69
USC00516128,2/4/2016,0,73
USC00516128,2/5/2016,0.08,67
USC00516128,2/6/2016,0,67
USC00516128,2/7/2016,0.11,65
USC00516128,2/8/2016,0,63
USC00516128,2/9/2016,0,62
USC00516128,2/10/2016,0,65
USC00516128,2/11/2016,0,69
USC00516128,2/12/2016,0.19,70
USC00516128,2/13/2016,0.22,69
USC00516128,2/14/2016,0.11,68
USC00516128,2/15/2016,0.05,68
USC00516128,2/16/2016,0.01,70
USC00516128,2/18/2016,,70
USC00516128,2/19/2016,0.58,66
USC00516128,2/20/2016,0.1,67
USC00516128,2/21/2016,0,70
USC00516128,2/23/2016,,67
USC00516128,2/24/2016,0,65
USC00516128,2/25/2016,0,70
USC00516128,2/26/2016,0.04,72
USC00516128,2/27/2016,0,69
USC00516128,2/28/2016,0,66
USC00516128,2/29/2016,0,68
USC00516128,3/1/2016,0.02,68
USC00516128,3/2/2016,0,69
USC00516128,3/3/2016,0,69
USC00516128,3/6/2016,,72
USC00516128,3/7/2016,0,63
USC00516128,3/8/2016,0,72
USC00516128,3/9/2016,0.19,66
USC00516128,3/10/2016,0,67
USC00516128,3/11/2016,0.16,66
USC00516128,3/12/2016,0,70
USC00516128,3/13/2016,0.1,69
USC00516128,3/14/2016,0.16,67
USC00516128,3/15/2016,0.57,67
USC00516128,3/16/2016,0.37,78
USC00516128,3/17/2016,0,65
USC00516128,3/18/2016,0.07,66
USC00516128,3/19/2016,0.22,67
USC00516128,3/20/2016,0,68
USC00516128,3/21/2016,0,70
USC00516128,3/22/2016,0,72
USC00516128,3/23/2016,0,71
USC00516128,3/24/2016,0,73
USC00516128,3/25/2016,0.1,69
USC00516128,3/26/2016,0.09,71
USC00516128,3/27/2016,0,68
USC00516128,3/28/2016,0,68
USC00516128,3/29/2016,0.04,69
USC00516128,3/30/2016,0.02,74
USC00516128,3/31/2016,0,69
USC00516128,4/1/2016,0.02,69
USC00516128,4/2/2016,0,72
USC00516128,4/3/2016,0,71
USC00516128,4/4/2016,0.29,69
USC00516128,4/5/2016,0,74
USC00516128,4/6/2016,0.73,67
USC00516128,4/7/2016,0.56,67
USC00516128,4/8/2016,0.29,70
USC00516128,4/9/2016,0.14,71
USC00516128,4/10/2016,0.06,72
USC00516128,4/11/2016,0.38,67
USC00516128,4/12/2016,0.8,70
USC00516128,4/13/2016,0.33,71
USC00516128,4/14/2016,0.72,71
USC00516128,4/15/2016,0.51,70
